,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
1108,MAROON11048,Town Park,Norton,CROYDON,3136.0,-37.80184,145.283005,Synthetic Running Track," Norton Road, CROYDON 3136",50 K5
1109,MAROON10999,Ainslie Park,Brentnall,CROYDON,3136.0,-37.79537,145.263933,Grass," Brentnall Road, CROYDON 3136",50 F3
1110,MAROON11001,Barngeong Reserve,Bambra,CROYDON,3136.0,-37.777352,145.305341,Grass," Bambra Street, CROYDON 3136",37 E10
1111,MAROON11003,Benson Oval (Eastfield Park),Eastfield,CROYDON,3136.0,-37.808639,145.279291,Grass," Eastfield Road, CROYDON 3136",50 J6
1112,MAROON11004,Cheong Park,Eastfield,CROYDON SOUTH,3136.0,-37.809342,145.268724,Grass," Eastfield Road, CROYDON SOUTH 3136",50 G7
1113,MAROON11009,Croydon Park,Springfield,CROYDON,3136.0,-37.797767,145.283862,Grass," Springfield Avenue, CROYDON 3136",50 K4
1114,MAROON11014,East Ringwood Reserve,Mt Dandenong,RINGWOOD EAST,3135.0,-37.808103,145.246274,Grass," Mt Dandenong Road, RINGWOOD EAST 3135",50 A7
1115,MAROON11021,HE Parker Reserve,Heathmont,HEATHMONT,3135.0,-37.835339,145.253573,Grass," Heathmont Road, HEATHMONT 3135",64 C2
1116,MAROON11023,Heathmont Reserve,Waterloo,HEATHMONT,3135.0,-37.833383,145.23669,Grass," Waterloo Street, HEATHMONT 3135",63 J1
1117,MAROON11024,Hughes Park,Maroondah,CROYDON,3136.0,-37.767709,145.29738,Grass," Maroondah Highway, CROYDON 3136",37 C7
1118,MAROON11028,Jubilee Park,Greenwood,RINGWOOD,3134.0,-37.824098,145.23187,Grass," Greenwood Avenue, RINGWOOD 3134",49 H11
1119,MAROON11029,Lipscombe Park,Kirtan,CROYDON,3136.0,-37.784573,145.268091,Grass," Kirtan Drive, CROYDON 3136",36 G12
1120,MAROON11032,Mullum Mullum Reserve,Mullum Mullum,RINGWOOD,3134.0,-37.804578,145.237579,Grass," Mullum Mullum Road, RINGWOOD 3134",45 K5
1121,MAROON11033,North Ringwood Reserve,Wonga,RINGWOOD,3134.0,-37.795272,145.23878,Grass," Wonga Road, RINGWOOD 3134",49 K3
1122,MAROON11038,Quambee Reserve,Wonga,RINGWOOD NORTH,3134.0,-37.782582,145.246087,Grass," Wonga Road, RINGWOOD NORTH 3134",36 A11
1123,MAROON11000,Arrabri Reserve,Allambanan,BAYSWATER NORTH,3153.0,-37.830778,145.29473,," Allambanan Drive, BAYSWATER NORTH 3153",65 B1
1124,MAROON11044,Ringwood Skate Park,Seymour,RINGWOOD,3134.0,-37.815324,145.224811,," Seymour Street, RINGWOOD 3134",49 G8
1125,MAROON11049,Yarrunga Reserve,Croydon Hills,CROYDON HILLS,3136.0,-37.774813,145.27044,," Croydon Hills Drive, CROYDON HILLS 3136",36 G9
1126,MAROON11002,Belmont Park,Olympus,CROYDON SOUTH,3136.0,-37.815417,145.282313,Synthetic Pitch," Olympus Drive, CROYDON SOUTH 3136",50 K8
1127,MAROON11013,Dorset Recreation Reserve,Dorset,CROYDON,3136.0,-37.807312,145.293271,Synthetic Pitch," Dorset Road, CROYDON 3136",51 B6
1128,MAROON11017,Glen Park,Glen Park,BAYSWATER NORTH,3153.0,-37.834767,145.273865,Synthetic Pitch," Glen Park Road, BAYSWATER NORTH 3153",64 H2
1129,MAROON11018,Gracedale Park,Gracedale,RINGWOOD EAST,3135.0,-37.822441,145.263421,Synthetic Pitch," Gracedale Avenue, RINGWOOD EAST 3135",50 E10
1130,MAROON11019,Greenwood Park,Greenwood,RINGWOOD,3134.0,-37.818217,145.23134,Synthetic Pitch," Greenwood Avenue, RINGWOOD 3134",49 H9
1131,MAROON11025,J. W. Manson Reserve,Selkirk,HEATHMONT,3135.0,-37.840846,145.236981,Synthetic Pitch," Selkirk Avenue, HEATHMONT 3135",63 J3
1132,MAROON11036,Peter Verges Reserve,Maroondah,RINGWOOD,3134.0,-37.796415,145.253908,Synthetic Pitch," Maroondah Highway, RINGWOOD 3134",50 C3
1133,MAROON11046,Silcock Reserve,William,CROYDON,3136.0,-37.788878,145.287983,Synthetic Pitch," William Road, CROYDON 3136",51 A1
1134,MAROON11034,Parkwood Tennis Club,Wonga,RINGWOOD NORTH,3134.0,-37.78067,145.245737,," Wonga Road, RINGWOOD NORTH 3134",36 A11
1135,MELBOU10994,Fawkner Park,Pasley,SOUTH YARRA,,-37.8404,144.981583,Grass," Pasley Street North, SOUTH YARRA ",2L C5
1136,MELBOU11006,JJ Holland Park,Kensington,SOUTH KENSINGTON,,-37.797812,144.924151,Artificial Turf," Kensington Road, SOUTH KENSINGTON ",2T H7
1137,MELBOU11023,Princes Park,Royal,PARKVILLE,,-37.785105,144.960662,Grass," Royal Parade, PARKVILLE ",2B D1
1138,MELBOU11024,Punt rd Recreation Reserve & Community Pool,Punt,RICHMOND,,-37.822304,144.987903,Grass," Punt Road, RICHMOND ",2G F8
1139,MELBOU11026,Royal Park,Macarthur ,PARKVILLE,,-37.783169,144.949402,Grass," Macarthur  Road, PARKVILLE ",2B A1
1140,MELBOU11019,Newmarket Reserve,Smithfield,FLEMINGTON,,-37.788141,144.923465,Turf Pitch," Smithfield Road, FLEMINGTON ",2T G1
1141,MELBOU11017,Melbourne Park,Olympic ,MELBOURNE,,-37.821437,144.979104,Indoor Velodrome," Olympic  Boulevard, MELBOURNE ",2G B8
1142,MELTON9051,Brookside Recreation Reserve,Federation,CAROLINE SPRINGS,3023.0,-37.743999,144.736611,," Federation Way, CAROLINE SPRINGS 3023",358 F2
1143,MELTON9079,Mount Carberry Reserve,Exford,MELTON SOUTH,3338.0,-37.706727,144.57307,," Exford Road, MELTON SOUTH 3338",342 J3
1144,MELTON9073,Melton South Recreation Reserve,Northcott,MELTON SOUTH,3338.0,-37.708261,144.576442,Grass," Northcott Street, MELTON SOUTH 3338",342 K3
1145,MELTON9047,Arnolds Creek Recreation Reserve,Claret Ash,MELTON,3337.0,-37.667209,144.546475,Grass," Claret Ash Boulevard, MELTON 3337",356 C4
1146,MELTON9049,Blackwood Drive Recreation Reserve,Blackwood,MELTON,3337.0,-37.692236,144.572043,Grass," Blackwood Drive, MELTON 3337",336 J11
1147,MELTON9052,Burnside Heights Recreation Reserve,Tenterfield,BURNSIDE HEIGHTS,3023.0,-37.736311,144.754676,Grass," Tenterfield Drive, BURNSIDE HEIGHTS 3023",356 K11
1148,MELTON9055,Caroline Springs Town Centre Recreation Reserve,The,CAROLINE SPRINGS,3023.0,-37.733132,144.737208,Grass," The Crossing, CAROLINE SPRINGS 3023",356 G10
1149,MELTON9058,Diggers Rest Recreation Reserve,Plumpton,DIGGERS REST,3427.0,-37.621057,144.708629,Grass," Plumpton Road, DIGGERS REST 3427",351 K3
1150,MELTON9063,Hillside Recreation Reserve,Royal,HILLSIDE,3037.0,-37.684739,144.738356,Grass," Royal Crescent, HILLSIDE 3037",354 G9
1151,MELTON9066,MacPherson Park Recreation Reserve,Coburns,MELTON,3337.0,-37.636414,144.57175,Grass," Coburns Road, MELTON 3337",330 J7
1152,MELTON9072,Melton Recreation Reserve,Reserve,MELTON,3337.0,-37.685217,144.588602,Grass," Reserve Road, MELTON 3337",337 D9
1153,MELTON9085,Rockbank Recreation Reserve,Westcott,ROCKBANK,3335.0,-37.732548,144.659747,Grass," Westcott Parade, ROCKBANK 3335",344 J10
1154,MELTON9065,Kurunjang Park Recreation Reserve,Centenary,MELTON,3337.0,-37.671775,144.583759,Synthetic Pitch," Centenary Avenue, MELTON 3337",337 B6
1155,MELTON9095,Westlakes Recreation Reserve,Bulmans,MELTON,3337.0,-37.679754,144.548764,Synthetic Pitch," Bulmans Road, MELTON 3337",336 D8
1156,MELTON9068,Melton Equestrian Park,Bulmans,MELTON,3337.0,-37.638326,144.556654,Grass," Bulmans Road, MELTON 3337",330 E8
1157,MELTON9053,Cambrian Way Skate Park,Cambrian,MELTON WEST,3337.0,-37.675673,144.552774,," Cambrian Way, MELTON WEST 3337",336 E7
1158,MELTON9074,Melton South Skate Park,Rees,MELTON SOUTH,3338.0,-37.705053,144.564884,Concrete," Rees Road, MELTON SOUTH 3338",342 H2
1159,MELTON9087,Springside Recreation Reserve,Lancefield,CAROLINE SPRINGS,3023.0,-37.711792,144.736895,Artificial Turf," Lancefield Drive, CAROLINE SPRINGS 3023",356 F5
1160,MELTON9083,Parkwood Green Recreation Reserve,Community,HILLSIDE,3037.0,-37.698748,144.746309,Artificial Turf," Community Hub, HILLSIDE 3037",354 J12
1161,MILDUR10998,Walpeup Recreation Reserve,Meridian,WALPEUP,3507.0,-35.129615,142.015514,," Meridian Road, WALPEUP 3507",
1162,MILDUR9098,Blackburn Park Recreation Reserve,Farrell,OUYEN,3490.0,-35.072561,142.320161,Grass," Farrell Street, OUYEN 3490",540 h10
1163,MILDUR9099,Cardross Recreation Reserve,Dairtnunk ,CARDROSS,3496.0,-34.284712,142.14186,Grass," Dairtnunk  Avenue, CARDROSS 3496",3 d6
1164,MILDUR9105,Henshilwood Recreation Reserve,Karadoc,IRYMPLE,3498.0,-34.234351,142.165192,Grass," Karadoc Avenue, IRYMPLE 3498",537 q4
1165,MILDUR9111,Johansen Memorial Recreation Reserve,Sturt,CULLULLERAINE,3496.0,-34.276956,141.603139,Grass," Sturt Highway, CULLULLERAINE 3496",2 b6
1166,MILDUR9109,Kenny Park Recreation Reserve,Box,MERBEIN,3505.0,-34.164337,142.053071,Grass," Box Street, MERBEIN 3505",537 m9
1167,MILDUR9121,Mildura Recreation Reserve,Twelfth,MILDURA,3500.0,-34.19574,142.162387,Grass," Twelfth Street, MILDURA 3500",535 q7
1168,MILDUR9126,Murrayville Recreation Reserve,Recreation Reserve,MURRAYVILLE,3512.0,-35.258747,141.183848,Grass," Recreation Reserve Road, MURRAYVILLE 3512",539 n9
1169,MILDUR10999,Nangiloc Recreation Reserve,Kulkyne,NANGILOC,3494.0,-34.478388,142.362899,Grass," Kulkyne Way, NANGILOC 3494",
1170,MILDUR9134,Quandong Park,Erskine,RED CLIFFS,3496.0,-34.299474,142.18985,Grass," Erskine Avenue, RED CLIFFS 3496",538 f8
1171,MILDUR9138,Torrita Recreation Reserve,Mallee,TORRITA,3490.0,-35.154949,141.934153,Grass," Mallee Highway, TORRITA 3490",10 g4
1172,MILDUR9141,Underbool Recreation Reserve,Gnarr,UNDERBOOL,3509.0,-35.16829,141.814709,Grass," Gnarr Road, UNDERBOOL 3509",539 s9
1173,MILDUR9100,Chaffey Park,River,MERBEIN,3505.0,-34.170969,142.078595,Grass," River Avenue, MERBEIN 3505",537 r11
1174,MILDUR11000,Nichols Point Recreation Reserve,Koorlong,NICHOLS POINT,3501.0,-34.2104,142.2043,Turf Pitch," Koorlong Avenue, NICHOLS POINT 3501",
1175,MILDUR9113,Mansell Reserve,Eight,MILDURA,3500.0,-34.176798,142.154262,Grass," Eight Street, MILDURA 3500",535 o3
1176,MILDUR5495,Nichols Point Reserve,,,,-34.210357,142.024467,,"  ,  ",
1177,MITCHE11166,Beveridge Reserve,Lithgow,BEVERIDGE,3753.0,-37.474705,144.980167,," Lithgow Street, BEVERIDGE 3753",60 H9
1178,MITCHE11178,JJ Clancy Reserve,Union,KILMORE,3764.0,-37.28759,144.958648,," Union Street, KILMORE 3764",640 G2
1179,MITCHE11171,Chittick Park,Pollard,SEYMOUR,3660.0,-37.029162,145.149001,Grass," Pollard Street, SEYMOUR 3660",642 E8
1180,MITCHE11174,Greenhill Reserve,Duke,WALLAN,3756.0,-37.421504,144.980638,Grass," Duke Street, WALLAN 3756",638 D10
1181,MITCHE11175,Harley Hammond Reserve,Gavan,BROADFORD,3658.0,-37.203397,145.044733,Grass," Gavan Street, BROADFORD 3658",641 Q4
1182,MITCHE11182,Kings Park Reserve,Tallarook,SEYMOUR,3660.0,-37.022548,145.128997,Grass," Tallarook Street, SEYMOUR 3660",642 E8
1183,MITCHE11183,LB Davern Reserve,Dry Creek,WANDONG,3758.0,-37.357776,145.031567,Grass," Dry Creek Crescent, WANDONG 3758",639 S3
1184,MITCHE11194,Tallarook Reserve,Sanctuary,TALLAROOK,3659.0,-37.097423,145.095681,Grass," Sanctuary Road, TALLAROOK 3659",61 C3
1185,MITCHE11187,Pyalong Recreation Reserve,Northern,PYALONG,3521.0,-37.114918,144.857082,Synthetic Pitch," Northern Highway, PYALONG 3521",639 M2
1186,MITCHE11202,Kilmore Skate Park,Sydney,KILMORE,3764.0,-37.29526,144.952941,," Sydney Street, KILMORE 3764",
1187,MITCHE11204,Seymour Skate Park,Pollard,SEYMOUR,3660.0,-37.029364,145.147239,," Pollard Street, SEYMOUR 3660",
1188,MITCHE11205,Wallan Skate Park,Bentinck,WALLAN,3756.0,-37.414823,144.980978,," Bentinck Street, WALLAN 3756",
1189,MITCHE11179,Kilmore East Recreation Reserve,O'Gradys,KILMORE EAST,3764.0,-37.289339,144.980613,Asphalt," O'Gradys Road, KILMORE EAST 3764",60 H6
1190,MITCHE11196,Tooborac Recreation Reserve,Northern,TOOBORAC,3522.0,-37.038249,144.797822,Plexipave," Northern Highway, TOOBORAC 3522",60 E2
1191,MOIRAS12182,Cobram Scott Reserve,Karook,COBRAM,3644.0,-35.909971,145.655642,Grass," Karook Street, COBRAM 3644",667 P8
1192,MOIRAS12186,Katamatite Recreation Reserve,Moore,KATAMATITE,3649.0,-36.076593,145.689913,Grass," Moore Street, KATAMATITE 3649",33 D3
1193,MOIRAS12188,Katunga Recreation Reserve and Community Centre,Katunga-Picola,KATUNGA,3640.0,-35.997809,145.453723,Grass," Katunga-Picola Road, KATUNGA 3640",22 J9
1194,MOIRAS12194,Nathalia Showgrounds and Recreation Reserve,Park,NATHALIA,3638.0,-36.052764,145.214309,Grass," Park Street, NATHALIA 3638",669 T10
1195,MOIRAS12204,Numurkah Showgrounds Reserve,Tunnock,NUMURKAH,3636.0,-36.093395,145.447452,Grass," Tunnock Road, NUMURKAH 3636",670 D5
1196,MOIRAS12207,Picola Recreation Reserve,Picola North ,PICOLA,3639.0,-35.996733,145.110091,Grass," Picola North  Road, PICOLA 3639",22 C9
1197,MOIRAS12213,Strathmerton Recreation Reserve,Hendys,STRATHMERTON,3641.0,-35.927938,145.477287,Grass," Hendys Road, STRATHMERTON 3641",670 D9
1198,MOIRAS12215,Tungamah Jubilee Park Recreation Reserve,Barr,TUNGAMAH,3728.0,-36.167989,145.876272,Grass," Barr Street, TUNGAMAH 3728",669 S3
1199,MOIRAS12218,Waaia Recreation Reserve,Waala-Bearii,WAAIA,3637.0,-36.050927,145.330148,Grass," Waala-Bearii Road, WAAIA 3637",32 G2
1200,MOIRAS12222,Wunghnu Recreation Reserve,Goulburn Valley,WUNGHNU,3635.0,-36.158313,145.433133,Grass," Goulburn Valley Hwy, WUNGHNU 3635",32 J4
1201,MOIRAS12225,Yarrawonga JC Lowe Oval Reserve,Burley,YARRAWONGA,3730.0,-36.01226,145.995689,Grass," Burley Road, YARRAWONGA 3730",668 C8
1202,MOIRAS12230,Yarroweyah Recreation Reserve,Kenny ,YARROWEYAH,3644.0,-35.920071,145.560582,Grass," Kenny  Road, YARROWEYAH 3644",23 B8
1203,MOIRAS12195,Nathalia Sports & Community Centre & Skate Park,Gifford,NATHALIA,3638.0,-36.060613,145.206106,Wooden Gymnasium," Gifford Street, NATHALIA 3638",669 S12
1204,MOIRAS12183,Cobram Showgrounds Reserve,Bank,COBRAM,3644.0,-35.920781,145.65265,Turf Pitch," Bank Street, COBRAM 3644",667 O9
1205,MOIRAS12233,Invergordon Recreation Reserve,Batey,INVERGORDON,3636.0,,,Synthetic Pitch," Batey Drive, INVERGORDON 3636",
1206,MOIRAS12223,Yalca North Recreation Reserve,Murray Valley,BEARII,3641.0,-35.927327,145.234063,Turf Pitch," Murray Valley Hwy, BEARII 3641",22 G8
1207,MOIRAS12226,Yarrawonga Showgrounds Reserve/Victoria Park,Dunlop ,YARRAWONGA,3730.0,-36.018517,146.011089,Synthetic Pitch," Dunlop  Street, YARRAWONGA 3730",668 C10
1208,MOIRAS11368,Barmah Racecourse Reserve,Moore,BARMAH,3639.0,-36.005494,144.97132,,"45 Moore Road, BARMAH 3639",
1209,MOIRAS11369,Floridan Park Reserve,Spences,KATUNGA,3640.0,-35.985165,145.506631,," Spences Road, KATUNGA 3640",
1210,MOIRAS11366,Kaarimba Racecourse & Recreation Reserve,Shepparton-Barmah,KAARIMBA,3635.0,-36.125494,145.269536,," Shepparton-Barmah Road, KAARIMBA 3635",
1211,MOIRAS12190,Koonoomoo Recreation Reserve,Goulburn Valley,KOONOOMOO,3644.0,-35.892441,145.576801,," Goulburn Valley Hwy, KOONOOMOO 3644",23 B8
1212,MOIRAS11367,Muckatah Recreation Reserve,Sandmount,MUCKATAH,3644.0,-35.994389,145.557078,," Sandmount Road, MUCKATAH 3644",
1213,MOIRAS12220,Wilby Racecourse and Recreation Reserve,Tungamah-Peechelba,WILBY,3728.0,-36.161371,146.013585,Asphalt," Tungamah-Peechelba Road, WILBY 3728",34 B4
1214,MOIRAS12177,Apex Reserve,Campbell,COBRAM,3644.0,-35.922798,145.658026,Asphalt," Campbell Road, COBRAM 3644",667 Q10
1215,MOIRAS12184,Cobram Skate Park,Punt,COBRAM,3644.0,-35.918839,145.651476,," Punt Road, COBRAM 3644",667 O9
1216,MOIRAS12197,Numurka Skate Park,Tunnock,NUMURKAH,3636.0,-36.095085,145.443264,," Tunnock Street, NUMURKAH 3636",670 D5
1217,MOIRAS12214,Strathmerton Skate Park,Murray Valley,STRATHMERTON,3641.0,-35.925738,145.479562,," Murray Valley Hwy, STRATHMERTON 3641",670 D9
1218,MOIRAS12227,Yarrawonga Skate Park,Hunt,YARRAWONGA,3730.0,-36.007707,146.005738,," Hunt Street, YARRAWONGA 3730",668 E7
1219,MOIRAS12232,Bundalong Dan Cronin  Recreation Reserve,PYKE,BUNDALONG,3730.0,,,Clay," PYKE Street, BUNDALONG 3730",
1220,MOIRAS12231,BAULKAMAUGH RECREATION RESERVE,FUZZARDS ROAD,WAAIA,3637.0,,,Artificial Turf," FUZZARDS ROAD Road, WAAIA 3637",
1221,MOIRAS12189,Knox St Reserve,Knox,NUMURKAH,3636.0,-36.093124,145.432937,Artificial Turf," Knox Street, NUMURKAH 3636",670 B4
1222,MOIRAS12234,Narioka Recreation Reserve,Lindsays,PICOLA,,,,Asphalt,"252 Lindsays Road, PICOLA ",
1223,MONASH11998,Central Reserve,Springvale,GLEN WAVERLEY,3150.0,-37.892337,145.161018,Grass Running Track," Springvale Road, GLEN WAVERLEY 3150",71 B5
1224,MONASH12005,Davies Reserve,Talbot ,OAKLEIGH,3166.0,-37.92001,145.103307,Synthetic Running Track," Talbot  Avenue, OAKLEIGH 3166",78 J2
1225,MONASH11994,Brentwood Reserve,Maylands,GLEN WAVERLEY,3150.0,-37.902519,145.170838,Grass," Maylands Cresent, GLEN WAVERLEY 3150",71 D8
1226,MONASH11996,Capital Reserve,Capital ,GLEN WAVERLEY,3150.0,-37.87233,145.1809,Grass," Capital  Avenue, GLEN WAVERLEY 3150",62 G12
1227,MONASH12024,Central Reserve North,Waverley ,GLEN WAVERLEY,3150.0,-37.889426,145.162137,Grass," Waverley  Road, GLEN WAVERLEY 3150",71 B5
1228,MONASH12002,Columbia Park,Columbia,WHEELERS HILL,3150.0,-37.914574,145.185575,Grass," Columbia Drive, WHEELERS HILL 3150",71 G12
1229,MONASH12010,Essex Heights Reserve,Outlook,ASHWOOD,3147.0,-37.863979,145.113732,Grass," Outlook Road, ASHWOOD 3147",61 B10
1230,MONASH12030,Jordan Reserve,Huntingdale,CHADSTONE,3148.0,-37.877034,145.10822,Grass," Huntingdale Road, CHADSTONE 3148",69 K1
1231,MONASH12036,Marshall Reserve,Ring East,HUNTINGDALE,3166.0,-37.912047,145.138854,Grass," Ring East Road, HUNTINGDALE 3166",70 H10
1232,MONASH12037,Mayfield Park,Mayfield,OAKLEIGH,3166.0,-37.887179,145.115781,Grass," Mayfield Drive, OAKLEIGH 3166",70 B4
1233,MONASH12001,Meade Reserve,Haughton,CLAYTON,3168.0,-37.922689,145.1162,Grass," Haughton Road, CLAYTON 3168",79 B2
1234,MONASH12042,Mt Waverley Reserve,Fleet,MT WAVERLEY,3149.0,-37.872672,145.135324,Grass," Fleet Street, MT WAVERLEY 3149",61 G12
1235,MONASH12043,Mulgrave Reserve,Gamett,WHEELERS HILL,3150.0,-37.921663,145.202028,Grass," Gamett Road, WHEELERS HILL 3150",81 B1
1236,MONASH12054,Pinewood Reserve,Pinewood,MT WAVERLEY,3149.0,-37.888574,145.138687,Grass," Pinewood Drive, MT WAVERLEY 3149",70 G4
1237,MONASH12056,Princess Hwy Reserve,Dandenong,OAKLEIGH,3166.0,-37.909012,145.116778,Grass," Dandenong Road, OAKLEIGH 3166",70 B10
1238,MONASH12059,Scammell Reserve,Guest,OAKLEIGH,3166.0,-37.911491,145.092806,Grass," Guest Road, OAKLEIGH 3166",69 G11
1239,MONASH12065,Tally Ho Reserve,Bennett,MT WAVERLEY,3149.0,-37.862347,145.145433,Grass," Bennett Avenue, MT WAVERLEY 3149",61 J9
1240,MONASH12066,Warrawee Park,Drummond,OAKLEIGH,3166.0,-37.896282,145.088782,Grass," Drummond Street, OAKLEIGH 3166",69 F7
1241,MONASH12070,Waverley Park,Stadium,MULGRAVE,3170.0,-37.925702,145.188673,Grass," Stadium Circuit, MULGRAVE 3170",80 H2
1242,MONASH12072,Wellington Reserve,Mackie,MULGRAVE,3170.0,-37.927284,145.162584,Grass," Mackie Road, MULGRAVE 3170",80 C3
1243,MONASH12021,Gladeswood Reserve,Maygrove,MULGRAVE,3170.0,-37.932221,145.199512,Grass," Maygrove Way, MULGRAVE 3170",81 A4
1244,MONASH12045,Napier Park,High,GLEN WAVERLEY,3150.0,-37.879258,145.189601,Grass," High Street, GLEN WAVERLEY 3150",71 J2
1245,MONASH12060,Scotchmans Run Reserve,Estelle,OAKLEIGH,3166.0,-37.893724,145.102808,Grass," Estelle Street, OAKLEIGH 3166",69 J6
1246,MONASH11992,Brandon Park Community Centre,Ferntree Gully,GLEN WAVERLEY,3150.0,-37.902145,145.164465,Wooden Gymnasium,"649 Ferntree Gully Road, GLEN WAVERLEY 3150",71 D9
1247,MONASH12062,Stan Riley Reserve,Cameron,OAKLEIGH,3166.0,-37.923125,145.086473,Dirt," Cameron Avenue, OAKLEIGH 3166",78 F2
1248,MONASH11997,Carlson Reserve,Clayton ,CLAYTON,3168.0,-37.90462,145.124999,," Clayton  Road, CLAYTON 3168",70 D9
1249,MONASH12064,Talbot Park,Talbot ,OAKLEIGH,3166.0,-37.92628,145.103583,," Talbot  Avenue, OAKLEIGH 3166",78 J2
1250,MONASH12009,Electra Reserve,Electra,ASHWOOD,3147.0,-37.869427,145.109264,Grass," Electra Avenue, ASHWOOD 3147",61 A11
1251,MONASH11993,Brandon Park Reserve,Ferntree Gully,WHEELERS HILL,3150.0,-37.902145,145.164465,Synthetic Pitch," Ferntree Gully Road, WHEELERS HILL 3150",71 C8
1252,MONASH11995,Caloola Reserve,Atkinson,OAKLEIGH,3166.0,-37.890316,145.09265,Synthetic Pitch," Atkinson Street, OAKLEIGH 3166",69 G5
1253,MONASH12007,Duerdin Street Reserve (School Site),Duerdin,CLAYTON,3168.0,-37.909736,145.148059,Concrete Pitch," Duerdin Street, CLAYTON 3168",70 H10
1254,MONASH12017,Freeway Reserve,Kernot,MULGRAVE,3170.0,-37.917795,145.16694,Synthetic Pitch," Kernot Avenue, MULGRAVE 3170",71 D12
1255,MONASH12018,Fregon Reserve,Browns,CLAYTON,3168.0,-37.917409,145.126479,Synthetic Pitch," Browns Road, CLAYTON 3168",70 E12
1256,MONASH12023,Glen Waverley North Reserve,Mulgrave,GLEN WAVERLEY,3150.0,-37.869663,145.160003,Synthetic Pitch," Mulgrave Street, GLEN WAVERLEY 3150",62 B11
1257,MONASH12029,Jingella Reserve,Power ,ASHWOOD,3147.0,-37.87079,145.09713,Synthetic Pitch," Power  Avenue, ASHWOOD 3147",60 G12
1258,MONASH12032,Larpent Reserve,Hammence,GLEN WAVERLEY,3150.0,-37.870903,145.170418,," Hammence Street, GLEN WAVERLEY 3150",62 D12
1259,MONASH12035,Lum Reserve,Lum,WHEELERS HILL,3150.0,-37.911561,145.176316,Synthetic Pitch," Lum Road, WHEELERS HILL 3150",71 F11
1260,MONASH12051,Percy Treyvuad Memorial Park,Chadstone ,MALVERN EAST,3145.0,-37.882659,145.080888,Turf Pitch," Chadstone  Road, MALVERN EAST 3145",69 D3
1261,MONASH12061,Southern Reserve,Rupert,MULGRAVE,3170.0,-37.934088,145.177336,Synthetic Pitch," Rupert Drive, MULGRAVE 3170",80 F5
1262,MONASH12006,Drummies Bridge Reserve,High St,GLEN WAVERLEY,3150.0,-37.875714,145.190213,Grass Running Track," High St Road, GLEN WAVERLEY 3150",62 A12
1263,MONASH11987,Ashwood Reserve,Winbirra,ASHWOOD,3147.0,-37.867863,145.100938,Artificial Turf," Winbirra Parade, ASHWOOD 3147",60 J11
1264,MONASH12071,Waverley Park/ Netball Centre,Waverley ,GLEN WAVERLEY,3150.0,-37.893788,145.193373,Asphalt," Waverley  Road, GLEN WAVERLEY 3150",71 D5
1265,MONASH12019,Gardiners Creek Reserve,Sixth,ASHWOOD,3147.0,-37.857309,145.101536,Grass," Sixth Avenue, ASHWOOD 3147",60 J8
1266,MONASH12028,Jack Edwards Reserve,Parkside,OAKLEIGH,3166.0,-37.906336,145.098662,Grass," Parkside Avenue, OAKLEIGH 3166",69 H9
1267,MONASH12057,Recreation Reserve,Kinrade,OAKLEIGH,3166.0,-37.905964,145.075562,Grass," Kinrade Street, OAKLEIGH 3166",69 C9
1268,MONASH5573,England Reserve,England,GLEN WAVERLEY,3150.0,-37.895265,145.14927,Hard Court," England Road, GLEN WAVERLEY 3150",
1269,MOONEE9360,Cross Keys Reserve,Woodland,ESSENDON,3040.0,-37.74458,144.929817,," Woodland Street, ESSENDON 3040",28 K1
1270,MOONEE9399,Spark Fitness,Maribyrnong,MOONEE PONDS,3039.0,-37.77,144.904,,"284a Maribyrnong Road, MOONEE PONDS 3039",28 D8
1271,MOONEE9346,Aberfeldie Park,Park,MOONEE PONDS,3039.0,-37.763571,144.899859,Grass,"2-50 Park Crescent, MOONEE PONDS 3039",28 C6
