,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,erp_2016,natural_increase_2016_17,net_internal_migration_2016_17,net_overseas_migration_2016_17,2016income
129,330,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
130,480,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
131,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
132,500,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
133,430,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
134,350,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
135,350,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
136,445,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
137,495,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
138,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
139,800,HAWTHORN,2,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
140,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
141,460,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
142,580,HAWTHORN,2,2,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
143,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
144,520,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
145,415,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
146,485,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
147,435,HAWTHORN,2,1,0,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
148,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
149,360,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
150,450,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
151,450,HAWTHORN,3,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
152,300,HAWTHORN,1,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,24548,164.0,-196.0,532.0,16493
153,410,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
154,240,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
155,550,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
156,560,ELWOOD,2,2,2,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
157,575,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
158,470,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
159,420,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
160,450,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
161,425,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
162,410,ELWOOD,2,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
163,340,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
164,565,ELWOOD,2,2,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
165,320,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
166,265,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
167,530,ELWOOD,2,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
168,425,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
169,330,ELWOOD,1,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
170,550,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
171,320,ELWOOD,1,1,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,16382,169.0,-234.0,249.0,10919
