,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,coord,school,train_station,fitness_gym,hospital,shopping_center,park
808,808,808,853,CAULFIELD NORTH 48 Halstead Street VIC 3161,680,5,3,2,House,-37.8755559,145.0288672,"[145.0288672, -37.8755559]","[145.0288672, -37.8755559]",5852.7,1618.9,1992.2,1311.8,1673.4,845.8
809,809,809,854,NORTH MELBOURNE 138 Curzon Street VIC 3051,595,3,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]","[144.9482, -37.8029]",4487.4,1064.6,453.6,1047.0,1243.7,2482.1
810,810,810,855,BRUNSWICK WEST 20 Hamilton Street VIC 3055,720,3,1,0,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
811,811,811,856,BERWICK 6 Poa Mews VIC 3806,385,2,1,1,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
812,812,812,857,SOMERVILLE 6 Cabernet Drive VIC 3912,500,3,2,2,House,-38.2186,145.2182,"[145.2182, -38.2186]","[145.2182, -38.2186]",9392.4,6435.0,4854.6,10188.3,11544.9,3464.7
813,813,813,858,CLYDE NORTH 26 Freiberger Grove VIC 3978,485,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
814,814,814,859,TRUGANINA 14 Jura Street VIC 3029,400,3,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
815,815,815,860,DOREEN 32 Peterborough Drive VIC 3754,450,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
816,816,816,861,WANTIRNA 24 St Clair Road VIC 3152,430,3,1,4,House,-37.85,145.2167,"[145.2167, -37.85]","[145.2167, -37.85]",4091.2,7059.3,4471.3,4047.9,3958.9,2481.1
817,817,817,862,COBURG 41 Linsey Street VIC 3058,520,3,1,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
818,818,818,863,BORONIA 1 Valerie Street VIC 3155,425,3,1,0,House,-37.8667,145.2833,"[145.2833, -37.8667]","[145.2833, -37.8667]",5271.3,1161.6,856.8,2646.8,1124.5,506.4
819,819,819,864,NARRE WARREN 97 Darling Way VIC 3805,440,3,1,0,House,-38.0298,145.3034,"[145.3034, -38.0298]","[145.3034, -38.0298]",6430.8,961.7,1885.4,3842.7,2275.8,2866.2
820,820,820,865,STRATHTULLOH 6 Jasper Way VIC 3338,380,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
821,821,821,866,CLIFTON HILL 81 Spensley Street VIC 3068,990,3,2,2,House,-37.7865,144.9897,"[144.9897, -37.7865]","[144.9897, -37.7865]",5109.7,726.8,2778.5,2719.6,3817.0,814.9
822,822,822,867,WODONGA 6 Bower Place VIC 3690,430,3,1,2,House,-36.0997,146.802,"[146.802, -36.0997]","[146.802, -36.0997]",5506.1,292446.1,50058.4,10042.8,8547.6,7352.7
823,823,823,868,BENTLEIGH EAST 82 East Boundary Road VIC 3165,615,3,2,3,House,-37.9201,145.0599,"[145.0599, -37.9201]","[145.0599, -37.9201]",4386.1,2157.3,1797.0,1730.3,4566.4,1317.7
824,824,824,869,BRUNSWICK 30 Warne Street VIC 3056,620,2,2,1,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
825,825,825,870,ASCOT VALE 85A The Parade VIC 3032,680,3,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
826,826,826,871,WERRIBEE 4 Moonie Court VIC 3030,330,3,1,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
827,827,827,872,COBURG NORTH 26 De Chene Parade VIC 3058,550,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
828,828,828,873,SPRINGVALE 30 Victoria Avenue VIC 3171,430,3,1,2,House,-37.9457,145.1581,"[145.1581, -37.9457]","[145.1581, -37.9457]",4665.9,1012.0,1118.3,1398.9,3704.1,1541.9
829,829,829,874,MOUNT WAVERLEY 21 Bond Street VIC 3149,750,5,3,2,House,-37.8771,145.1294,"[145.1294, -37.8771]","[145.1294, -37.8771]",3019.6,351.9,1812.1,2761.4,3477.9,1643.2
830,830,830,875,KENSINGTON 19 Henry Street VIC 3031,950,4,3,0,House,-37.7899,144.9226,"[144.9226, -37.7899]","[144.9226, -37.7899]",6468.6,1645.9,2785.1,3685.6,3003.0,3018.8
831,831,831,876,BULLEEN 15 The Crest VIC 3105,500,3,1,2,House,-37.7667,145.0833,"[145.0833, -37.7667]","[145.0833, -37.7667]",1568.6,3243.8,2876.9,3215.4,1767.0,1807.6
832,832,832,877,MOUNT ELIZA 5 Yewers Avenue VIC 3930,635,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]","[145.0926, -38.1943]",8515.4,8347.2,5443.0,3067.1,1466.7,1847.3
833,833,833,878,BENTLEIGH EAST 23 Normdale Road VIC 3165,490,4,2,2,House,-37.9201,145.0599,"[145.0599, -37.9201]","[145.0599, -37.9201]",4386.1,2157.3,1797.0,1730.3,4566.4,1317.7
834,834,834,879,OFFICER 10 Finnegan Way VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
835,835,835,880,HEIDELBERG WEST 28 Buna Street VIC 3081,0,2,1,1,House,-37.7531,145.0385,"[145.0385, -37.7531]","[145.0385, -37.7531]",6474.7,2807.3,1787.8,1752.6,2309.1,352.0
836,836,836,881,SUNSHINE WEST 28 Murray Street VIC 3020,430,3,2,4,House,-37.775,144.8333,"[144.8333, -37.775]","[144.8333, -37.775]",5655.2,1159.4,1384.3,3950.7,1418.2,474.8
837,837,837,882,NEWPORT 55 River Street VIC 3015,440,2,1,0,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
838,838,838,883,FRANKSTON 3/44 Queen Street VIC 3199,560,4,2,2,House,-38.1333,145.1333,"[145.1333, -38.1333]","[145.1333, -38.1333]",4568.4,1442.2,685.2,0.0,2060.5,1847.7
839,839,839,884,COBURG 47 Bell Street VIC 3058,570,5,1,2,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
840,840,840,885,MALVERN EAST 10 Darling Road VIC 3145,899,5,2,2,House,-37.874,145.0425,"[145.0425, -37.874]","[145.0425, -37.874]",7373.6,1264.1,4127.9,1766.3,915.4,1210.5
841,841,841,886,SEAFORD 73 Kananook Avenue VIC 3198,680,4,2,2,House,-38.1049,145.1382,"[145.1382, -38.1049]","[145.1382, -38.1049]",9172.8,1243.7,4086.3,5727.9,5931.0,1390.2
842,842,842,887,NORTH MELBOURNE 136 Capel Street VIC 3051,640,3,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]","[144.9482, -37.8029]",4487.4,1064.6,453.6,1047.0,1243.7,2482.1
843,843,843,888,BRIGHTON EAST 31 Primrose Crescent VIC 3187,520,2,1,2,House,-37.9014,145.0188,"[145.0188, -37.9014]","[145.0188, -37.9014]",3405.6,1886.5,1472.2,1198.2,5494.6,1808.0
844,844,844,889,WARRAGUL 23 Emberwood Road VIC 3820,495,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
845,845,845,890,CRANBOURNE 1/34 Circle Drive VIC 3977,470,3,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
846,846,846,891,WILLIAMSTOWN 125 Stevedore Street VIC 3016,530,2,1,1,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
847,847,847,892,POINT COOK 7 Selleck Drive VIC 3030,410,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
848,848,848,893,MERNDA 6 Cattlemen Way VIC 3754,460,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
849,849,849,894,GLADSTONE PARK 4 Elvin Close VIC 3043,470,3,1,4,House,-37.7013,144.881,"[144.881, -37.7013]","[144.881, -37.7013]",12983.9,5550.7,740.6,5455.7,2043.4,684.9
850,850,850,895,PRESTON 15 Sylvester Grove VIC 3072,550,3,1,1,House,-37.75,145.0167,"[145.0167, -37.75]","[145.0167, -37.75]",7957.1,1871.9,695.2,1291.9,2169.5,882.2
851,851,851,896,COBURG 37A Harding Street VIC 3058,625,4,2,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
852,852,852,897,SPRINGVALE SOUTH 3 Cooper Street VIC 3172,480,3,1,3,House,-37.9827,145.1342,"[145.1342, -37.9827]","[145.1342, -37.9827]",2119.2,5618.6,5753.1,5202.6,307.4,414.5
853,853,853,898,GISBORNE 47 Grant Avenue VIC 3437,470,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]","[144.5942, -37.4886]",1655.1,17483.2,4415.9,19157.5,675.5,722.6
854,854,854,899,DEANSIDE 1 Angul Parade VIC 3336,500,4,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
855,855,855,900,FRANKSTON NORTH 22 Lehmann Crescent VIC 3200,370,3,1,1,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
856,856,856,901,OAKLEIGH EAST 13 Elysium Crescent VIC 3166,430,3,1,3,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
857,857,857,902,FOREST HILL 3 Leddy Street VIC 3131,690,4,2,2,House,-37.8275,145.1739,"[145.1739, -37.8275]","[145.1739, -37.8275]",8483.6,954.3,2661.8,3362.5,1515.0,1941.0
858,858,858,903,BEACONSFIELD 20 Copper Beech Road VIC 3807,515,4,2,2,House,-38.0327,145.3869,"[145.3869, -38.0327]","[145.3869, -38.0327]",3322.7,4456.3,6913.2,4945.2,4586.2,3125.1
859,859,859,904,SUNSHINE NORTH 9 Ball Street VIC 3020,350,3,1,1,House,-37.775,144.8333,"[144.8333, -37.775]","[144.8333, -37.775]",5655.2,1159.4,1384.3,3950.7,1418.2,474.8
860,860,860,905,WALLAN 18 Holly Drive VIC 3756,390,4,2,2,House,-37.418,145.0166,"[145.0166, -37.418]","[145.0166, -37.418]",56845.3,25412.9,16742.7,19610.5,25750.8,3562.8
861,861,861,906,SPOTSWOOD 50 Hick Street VIC 3015,600,3,1,2,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
862,862,862,907,PRAHRAN 61 Chatsworth Road VIC 3181,600,2,2,1,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
863,863,863,908,RYE 7 Gawalla Street VIC 3941,625,3,2,2,House,-38.4141,144.8244,"[144.8244, -38.4141]","[144.8244, -38.4141]",49518.9,39094.1,10235.0,11698.6,12197.7,5653.1
864,864,864,909,FAWKNER 18 Bungay Street VIC 3060,450,3,1,5,House,-37.7167,144.9667,"[144.9667, -37.7167]","[144.9667, -37.7167]",7084.9,669.4,2803.3,3454.4,3700.5,1653.4
865,865,865,910,BURNSIDE HEIGHTS 44 Mimosa Way VIC 3023,450,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]","[144.7651, -37.7541]",3773.4,4544.8,5859.0,2764.3,1320.5,1817.3
866,866,866,911,FITZROY NORTH 117 Rowe Street VIC 3068,790,3,1,0,House,-37.7865,144.9897,"[144.9897, -37.7865]","[144.9897, -37.7865]",5109.7,726.8,2778.5,2719.6,3817.0,814.9
867,867,867,912,WARRNAMBOOL 17 Shirley Grove VIC 3280,380,3,1,1,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
868,868,868,913,WERRIBEE 2/9 Valencia Lane VIC 3030,320,2,1,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
869,869,869,914,WEIR VIEWS 2 Shackell Street VIC 3338,390,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
870,870,870,915,BRUNSWICK WEST 126 Pearson Street VIC 3055,575,2,1,1,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
871,871,871,916,SANDRINGHAM 4 Cowper Street VIC 3191,2150,4,2,2,House,-37.95,145.0,"[145.0, -37.95]","[145.0, -37.95]",4393.1,706.8,3183.7,1048.3,4243.3,2101.6
872,872,872,917,PORT MELBOURNE 25 Bridge Street VIC 3207,480,2,1,0,House,-37.8329,144.922,"[144.922, -37.8329]","[144.922, -37.8329]",9149.8,4973.4,6110.1,5110.1,3509.1,811.2
873,873,873,918,PAKENHAM 20 Bentley Court VIC 3810,430,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
874,874,874,919,CLYDE 29 Lucid Crescent VIC 3978,490,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]","[145.3333, -38.1333]",9586.8,7670.4,6592.9,7577.5,6537.7,2106.2
875,875,875,920,GLADSTONE PARK 2/8 Windermere Crescent VIC 3043,400,2,1,2,House,-37.7013,144.881,"[144.881, -37.7013]","[144.881, -37.7013]",12983.9,5550.7,740.6,5455.7,2043.4,684.9
876,876,876,921,ST ALBANS 95 Atheldene Drive VIC 3021,340,3,1,2,House,-37.7371,144.8283,"[144.8283, -37.7371]","[144.8283, -37.7371]",2769.1,3533.7,1044.6,3748.8,2908.0,1415.6
877,877,877,922,NARRE WARREN 18 Nita Close VIC 3805,380,3,2,0,House,-38.0298,145.3034,"[145.3034, -38.0298]","[145.3034, -38.0298]",6430.8,961.7,1885.4,3842.7,2275.8,2866.2
878,878,878,923,HAMPTON EAST 17 Katoomba Street VIC 3188,1100,5,3,4,House,-37.9374,145.0151,"[145.0151, -37.9374]","[145.0151, -37.9374]",2071.3,2111.9,3635.3,2280.0,3499.8,507.9
879,879,879,924,BRUNSWICK 73 Albion Street VIC 3056,565,3,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
880,880,880,925,MAIDSTONE 131 Mitchell Street VIC 3012,350,3,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
881,881,881,926,GLENROY 11/70-74 Cardinal Road VIC 3046,395,2,1,1,House,-37.7,144.9333,"[144.9333, -37.7]","[144.9333, -37.7]",10666.8,2129.4,2086.3,4158.5,4538.7,675.3
882,882,882,927,DANDENONG NORTH 183 Rawdon Hill Drive VIC 3175,500,4,2,1,House,-37.9833,145.2,"[145.2, -37.9833]","[145.2, -37.9833]",6114.1,925.5,1329.1,1262.9,2206.6,547.2
883,883,883,928,STRATHTULLOH 1 Hatfield Street VIC 3338,400,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
884,884,884,929,NORTH MELBOURNE 176 Chetwynd Street VIC 3051,500,2,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]","[144.9482, -37.8029]",4487.4,1064.6,453.6,1047.0,1243.7,2482.1
885,885,885,930,COBBLEBANK 86 Riverside Con VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
886,886,886,931,ST KILDA 1 Neptune Street VIC 3182,850,3,1,1,House,-37.8633,144.9802,"[144.9802, -37.8633]","[144.9802, -37.8633]",10796.5,1744.7,3148.3,1528.8,740.9,1247.5
887,887,887,932,WEIR VIEWS 3 Moroka Avenue VIC 3338,390,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
888,888,888,933,HILLSIDE 2 Santolin Drive VIC 3037,400,3,1,3,House,-37.7034,144.7619,"[144.7619, -37.7034]","[144.7619, -37.7034]",1338.7,2537.4,1967.6,5678.8,2815.4,2055.4
889,889,889,934,PAKENHAM 10 Hull Cresent VIC 3810,630,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
890,890,890,935,WARRAGUL 16 Tassel Drive VIC 3820,475,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
891,891,891,936,OAK PARK 5 Curie Avenue VIC 3046,400,3,1,3,House,-37.7,144.9333,"[144.9333, -37.7]","[144.9333, -37.7]",10666.8,2129.4,2086.3,4158.5,4538.7,675.3
892,892,892,937,OAKLEIGH 14 John Street VIC 3166,650,3,1,0,House,-37.8995,145.0811,"[145.0811, -37.8995]","[145.0811, -37.8995]",6705.9,845.7,1665.9,3840.8,1350.8,959.4
893,893,893,938,WEIR VIEWS 16 Barnato Street VIC 3338,410,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
894,894,894,939,HARKNESS 7 Maple Close VIC 3337,440,4,2,2,House,-37.6,144.6,"[144.6, -37.6]","[144.6, -37.6]",11488.1,11931.9,11473.5,14313.9,11872.8,6811.1
895,895,895,940,CAMBERWELL 128 Through Road VIC 3124,995,5,2,2,House,-37.8248,145.0705,"[145.0705, -37.8248]","[145.0705, -37.8248]",6467.5,991.7,3746.5,1508.7,2062.9,440.3
896,896,896,941,FAWKNER 1268 Sydney Road VIC 3060,395,3,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]","[144.9667, -37.7167]",7084.9,669.4,2803.3,3454.4,3700.5,1653.4
897,897,897,942,RICHMOND 133 Buckingham Street VIC 3121,600,2,1,0,House,-37.8271,145.0064,"[145.0064, -37.8271]","[145.0064, -37.8271]",10859.6,634.6,1006.2,1854.7,2233.0,388.3
898,898,898,943,EYNESBURY 3 Elmore Avenue VIC 3338,450,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
899,899,899,944,MONT ALBERT 80 Victoria Crescent VIC 3127,540,4,1,2,House,-37.8128,145.1043,"[145.1043, -37.8128]","[145.1043, -37.8128]",2245.5,1821.7,668.0,1896.8,2454.2,983.8
900,900,900,945,BRUNSWICK WEST 27 Daly Street VIC 3055,580,2,1,0,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
901,901,901,946,KEW 38 Vaughan Cres VIC 3101,700,3,2,2,House,-37.8064,145.0309,"[145.0309, -37.8064]","[145.0309, -37.8064]",7719.1,2310.4,3027.5,0.0,2419.6,1904.9
902,902,902,947,MALVERN EAST 244 Waverley Road VIC 3145,750,3,1,1,House,-37.874,145.0425,"[145.0425, -37.874]","[145.0425, -37.874]",7373.6,1264.1,4127.9,1766.3,915.4,1210.5
903,903,903,948,ASCOT VALE 38 Bank Street VIC 3032,490,2,1,1,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
904,904,904,949,DEVON MEADOWS 18 Olive Road VIC 3977,800,3,1,4,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
905,905,905,950,BERWICK 3 Penrith Court VIC 3806,550,4,2,1,House,-38.0,145.35,"[145.35, -38.0]","[145.35, -38.0]",7621.0,6609.5,8831.1,5691.3,5332.3,785.5
906,906,906,951,WERRIBEE 182 Tarneit Road VIC 3030,325,3,1,1,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
907,907,907,952,MARIBYRNONG 107 Raleigh Road VIC 3032,725,5,3,2,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
908,908,908,953,WERRIBEE 28 Nantilla Crescent VIC 3030,495,4,2,4,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
909,909,909,954,WYNDHAM VALE 26 Lansell Road VIC 3024,355,4,2,4,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
910,910,910,955,HAMPTON 8 Banks Avenue VIC 3188,770,3,1,1,House,-37.9374,145.0151,"[145.0151, -37.9374]","[145.0151, -37.9374]",2071.3,2111.9,3635.3,2280.0,3499.8,507.9
911,911,911,956,SANDRINGHAM 24 Dreadnought Street VIC 3191,1800,4,3,2,House,-37.95,145.0,"[145.0, -37.95]","[145.0, -37.95]",4393.1,706.8,3183.7,1048.3,4243.3,2101.6
912,912,912,957,ATTWOOD 199 Erinbank Crescent VIC 3049,390,3,1,2,House,-37.6724,144.8919,"[144.8919, -37.6724]","[144.8919, -37.6724]",14678.8,4872.3,4879.6,4465.1,3049.3,1443.5
913,913,913,958,KEW 73A Brougham Street VIC 3101,725,3,2,1,House,-37.8064,145.0309,"[145.0309, -37.8064]","[145.0309, -37.8064]",7719.1,2310.4,3027.5,0.0,2419.6,1904.9
914,914,914,959,TEMPLESTOWE 36 Tuckers Road VIC 3106,820,4,2,2,House,-37.75,145.1167,"[145.1167, -37.75]","[145.1167, -37.75]",10693.2,4604.5,6009.8,8181.7,9793.8,6380.0
915,915,915,960,FITZROY 10 Leicester Street VIC 3065,850,3,2,0,House,-37.7984,144.9783,"[144.9783, -37.7984]","[144.9783, -37.7984]",5292.8,1776.5,95.6,1306.5,2057.6,777.3
916,916,916,961,PRESTON 1-2/102 Murray Road VIC 3072,650,4,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
917,917,917,962,CANTERBURY 62 Wentworth Avenue VIC 3126,1025,4,2,2,House,-37.8247,145.0848,"[145.0848, -37.8247]","[145.0848, -37.8247]",5001.0,401.5,2367.9,2451.2,3186.5,1886.2
918,918,918,963,HUGHESDALE 188 Kangaroo Road VIC 3166,750,4,2,2,House,-37.8995,145.0811,"[145.0811, -37.8995]","[145.0811, -37.8995]",6705.9,845.7,1665.9,3840.8,1350.8,959.4
919,919,919,964,GLEN WAVERLEY 15 Tobias Avenue VIC 3150,650,5,3,2,House,-37.8856999,145.1689497,"[145.1689497, -37.8856999]","[145.1689497, -37.8856999]",4248.9,1190.5,2537.3,515.1,803.3,1071.8
920,920,920,965,KEW 36 Cypress Way VIC 3101,1495,4,4,2,House,-37.8064,145.0309,"[145.0309, -37.8064]","[145.0309, -37.8064]",7719.1,2310.4,3027.5,0.0,2419.6,1904.9
921,921,921,966,BURWOOD 46 McIntyre Street VIC 3125,590,4,2,3,House,-37.8498,145.119,"[145.119, -37.8498]","[145.119, -37.8498]",3116.5,3492.7,3287.4,3217.8,3590.1,1148.3
922,922,922,967,HAWTHORN 493 Glenferrie Road VIC 3122,3500,4,3,4,House,-37.8199,145.0358,"[145.0358, -37.8199]","[145.0358, -37.8199]",9582.7,271.3,2851.4,708.7,2631.4,1553.2
923,923,923,968,KEW 7 Lower Drive VIC 3101,1500,4,2,3,House,-37.8064,145.0309,"[145.0309, -37.8064]","[145.0309, -37.8064]",7719.1,2310.4,3027.5,0.0,2419.6,1904.9
924,924,924,969,OAKLEIGH 13 Hilbert Court VIC 3166,620,3,1,2,House,-37.8995,145.0811,"[145.0811, -37.8995]","[145.0811, -37.8995]",6705.9,845.7,1665.9,3840.8,1350.8,959.4
925,925,925,970,PRAHRAN 3 Albert Street VIC 3181,580,3,1,0,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
926,926,926,971,CARLTON 22 Dorrit Street VIC 3053,1100,3,2,2,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
927,927,927,972,RICHMOND 29 Berry Street VIC 3121,795,3,1,0,House,-37.8271,145.0064,"[145.0064, -37.8271]","[145.0064, -37.8271]",10859.6,634.6,1006.2,1854.7,2233.0,388.3
928,928,928,973,BENTLEIGH EAST 108 Marlborough Street VIC 3165,730,4,2,4,House,-37.9201,145.0599,"[145.0599, -37.9201]","[145.0599, -37.9201]",4386.1,2157.3,1797.0,1730.3,4566.4,1317.7
929,929,929,974,CARLTON 201 Cardigan VIC 3053,1450,5,3,0,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
930,930,930,975,FITZROY NORTH 29 Falconer Street VIC 3068,1000,3,1,1,House,-37.7865,144.9897,"[144.9897, -37.7865]","[144.9897, -37.7865]",5109.7,726.8,2778.5,2719.6,3817.0,814.9
